Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
17	11	103.5	4.2	4	159.92083160796983	0.041533439273855645	0.00048095442202496957	0	0	0	0	0	0	0	0
18	12	153.5	3.8	4	105.27307428115823	0.042401662454174115	0.0004970662976867704	0	0	0	0	0	0	0	0
19	11	99.1	4	4	172.96184531844665	0.049082212137903085	0.0005435750432592444	0	0	0	0	0	0	0	0
20	11	21.3	3.9	4	157.72006080522624	0.046526203152722205	0.0005000847153279837	0	0	0	0	0	0	0	0
21	11	111.9	3.6	4	156.6733770752246	0.043056885119913735	0.0004778450746356979	0	0	0	0	0	0	0	0
22	11	110	4	4	168.8091633288783	0.048597183946613186	0.0005367486826782262	0	0	0	0	0	0	0	0
23	13	22.3	4.4	4	106.18408699791762	0.04502137086104717	0.00042617305002753557	0	0	0	0	0	0	0	0
24	11	119.1	3.9	4	151.32774464575655	0.04168199499605824	0.0005091455215336422	0	0	0	0	0	0	0	0
25	11	23.2	3.9	4	170.10081278363086	0.043623674493905126	0.0004908376296583654	0	0	0	0	0	0	0	0
26	13	153.6	4	4	114.78043454162382	0.04729829007314699	0.0003988469166333027	0	0	0	0	0	0	0	0
27	13	148.7	4.2	4	107.7669766243681	0.048886538973373285	0.000428003828278378	0	0	0	0	0	0	0	0
28	11	104.6	3.6	4	173.03716033032018	0.043214064110390714	0.0004610586176849273	0	0	0	0	0	0	0	0
29	11	114.4	3.8	4	173.8180144090752	0.04547394698626145	0.00047518857999051355	0	0	0	0	0	0	0	0
30	14	154.3	3.7	4	112.85252524916343	0.045792931008111035	0.00045573727334438944	0	0	0	0	0	0	0	0
31	14	40.5	4.3	4	100.8825513899777	0.04248799638410349	0.00046939825454354726	0	0	0	0	0	0	0	0
32	11	110.4	3.8	4	154.11343938675193	0.04091228249715951	0.00052314968440906	0	0	0	0	0	0	0	0
33	11	120.8	3.7	4	163.6257047164885	0.045561369557075626	0.0004706402057608204	0	0	0	0	0	0	0	0
34	11	22.9	4.2	4	144.50535387872935	0.046979817899434485	0.00047987173883987084	0	0	0	0	0	0	0	0
35	11	104.5	4	4	159.78879776615037	0.0492226946268492	0.0005091306581052705	0	0	0	0	0	0	0	0
36	11	104.3	4.2	4	160.38960932621626	0.04311370031133082	0.00045128873148132917	0	0	0	0	0	0	0	0
37	11	104.6	3.8	4	151.39575444520307	0.042507141309844586	0.0004734534580042162	0	0	0	0	0	0	0	0
38	11	21.9	4	4	146.26846874479588	0.04466132364221376	0.0005261312400868379	0	0	0	0	0	0	0	0
39	11	21.3	4.2	4	160.54974040574027	0.04071313470190349	0.0005319897345613272	0	0	0	0	0	0	0	0
40	11	22.6	3.8	4	164.68623900968637	0.045678043527727974	0.0004902172188695661	0	0	0	0	0	0	0	0
41	11	21.9	4.2	4	171.01976522701113	0.04084052451833649	0.0005234641146090683	0	0	0	0	0	0	0	0
42	11	115.9	3.9	4	159.89713496880344	0.04282988101998534	0.0004820878128402206	0	0	0	0	0	0	0	0
43	12	141.7	4.3	4	112.94810066785887	0.042031851820699496	0.00046596112901709836	0	0	0	0	0	0	0	0
44	12	34.8	3.8	4	110.57229768036709	0.041286875795945754	0.0004955654511518447	0	0	0	0	0	0	0	0
45	11	108.8	3.8	4	156.1231013216763	0.047477084204470464	0.0005435753022469676	0	0	0	0	0	0	0	0
46	12	32.9	3.9	4	111.79763097219022	0.04279502570372312	0.0005147621815951989	0	0	0	0	0	0	0	0
47	11	101	4.3	4	152.3450550461737	0.048388328859414874	0.0005431989682634022	0	0	0	0	0	0	0	0
48	11	114.6	4.4	4	161.5585030465161	0.049342335328973655	0.00046725057928117424	0	0	0	0	0	0	0	0
49	13	154.9	3.8	4	107.7619432704916	0.04910821585367112	0.00045064573047314877	0	0	0	0	0	0	0	0
50	11	21.9	3.7	4	158.48220964469397	0.044986448498979315	0.0005255902080935556	0	0	0	0	0	0	0	0
51	11	24	4.4	4	145.67030136079586	0.04133660941034504	0.0005382829575527608	0	0	0	0	0	0	0	0
52	11	105.6	4.2	4	174.34243177868035	0.04942993746710622	0.0005089962626483673	0	0	0	0	0	0	0	0
53	11	110	3.8	4	152.0440265448768	0.041768741455091324	0.00045003916267468346	0	0	0	0	0	0	0	0
54	6	198.5	80.5	4	110.40633297853321	0.03133536495587544	0.002554321921248272	1.01	111.9	3206.79	3177.91	1026.23	978.53	2519.8	2311.2
55	6	229.4	76.5	4	118.15591439223573	0.02965505117301237	0.0022618459196006606	1.08	115.3	3106.55	3393.97	931.43	1096.86	2465.4	2392.4
56	6	215.1	67.1	4	112.56055930622756	0.028033682417652223	0.002388794445077027	1.05	113.7	3397.31	3628.69	954.91	1011.63	2263.1	2542.2
57	7	98	81.4	4	90.90729793813333	0.04435607759581851	0.0005051629630838975	1.07	46.2	0	0	1096.23	0	1091.2	0
58	7	109.8	71.7	4	82.72940825696817	0.04906485400487664	0.0004864778182369399	0.99	48.7	0	0	992.03	0	970.9	0
59	7	95.8	72.1	4	97.78059334743472	0.049126225044948825	0.0004578008324150246	1	51.8	0	0	1039.25	0	1032.8	0
60	7	98.5	76.5	4	84.21585368713482	0.04087976704433737	0.0005477867882910131	0.94	46.5	0	0	971.61	0	1001	0
61	12	130	3.6	4	102.50006266209625	0.04758073449554575	0.00045037132668142744	0	0	0	0	0	0	0	0
62	11	115.7	4.3	4	150.35400886104324	0.0440893859852946	0.0004813669093283721	0	0	0	0	0	0	0	0
63	11	109.9	3.9	4	171.70921628969245	0.04907580047896581	0.0004919386916549093	0	0	0	0	0	0	0	0
64	13	20.5	3.9	4	101.99502696126913	0.041337350977320136	0.00045940605943584436	0	0	0	0	0	0	0	0
65	11	117	3.7	4	170.35346134277094	0.04500243374486888	0.0005377619760637856	0	0	0	0	0	0	0	0
66	11	119.2	3.9	4	152.0417323840731	0.04924677601848275	0.0004922401021922302	0	0	0	0	0	0	0	0
67	13	146.7	4.2	4	96.15236541873388	0.041354908857970024	0.00039790849490136163	0	0	0	0	0	0	0	0
68	13	151.7	4.2	4	107.37419657122385	0.04536296127847924	0.0003784255997205109	0	0	0	0	0	0	0	0
69	11	20.4	3.6	4	155.0912797726468	0.04851348966542632	0.0005055907369903656	0	0	0	0	0	0	0	0
70	11	103.1	3.9	4	160.13931914071821	0.045007766132216194	0.0005225117827501095	0	0	0	0	0	0	0	0
71	14	135	4.3	4	118.12424557039914	0.041342596351832475	0.00051440982953091	0	0	0	0	0	0	0	0
72	14	129.2	4	4	106.91737209551933	0.041794399127432755	0.0004934401704969045	0	0	0	0	0	0	0	0
73	11	22.7	4.2	4	158.95700362881925	0.048677598058495766	0.0005222718598106921	0	0	0	0	0	0	0	0
74	11	114.2	4.1	4	169.85363765723153	0.04376933184169151	0.0004597813946017282	0	0	0	0	0	0	0	0
75	11	23.2	4	4	164.8012913037806	0.047373519210931345	0.0005110207908020042	0	0	0	0	0	0	0	0
76	11	22.2	3.7	4	153.92780979968984	0.04480105639143233	0.0005291552564966917	0	0	0	0	0	0	0	0
77	11	114.1	3.8	4	150.87331116706738	0.046282855856424825	0.0005024742844604045	0	0	0	0	0	0	0	0
78	11	102.9	3.8	4	148.015674253456	0.046512494596763265	0.0005468023369876156	0	0	0	0	0	0	0	0
79	11	21.9	3.6	4	161.9771338321945	0.045518125761470185	0.0004844457273307902	0	0	0	0	0	0	0	0
80	11	22.9	4.1	4	155.34731316016666	0.042690158636210424	0.0005404874534536101	0	0	0	0	0	0	0	0
81	11	109.9	4	4	154.93022154313815	0.04317150017400831	0.0005046883386185942	0	0	0	0	0	0	0	0
82	11	22.1	4	4	171.10725831231346	0.047498390033309426	0.0004634570747695981	0	0	0	0	0	0	0	0
83	11	20.6	3.6	4	165.94114606922767	0.04171137150527251	0.0005371702671951507	0	0	0	0	0	0	0	0
84	11	113.7	3.9	4	156.83021700138457	0.040913721782633077	0.0004638679185970043	0	0	0	0	0	0	0	0
85	11	22.6	4.1	4	156.67659179259186	0.040614431348993014	0.00046655514275154616	0	0	0	0	0	0	0	0
86	11	21.7	3.9	4	159.28233488841977	0.04423327632197577	0.0005440690726291729	0	0	0	0	0	0	0	0
87	11	24.6	3.9	4	148.27308466439018	0.04095014003343191	0.0005346341218344961	0	0	0	0	0	0	0	0
88	12	154.6	3.9	4	106.64302534735764	0.043806660861784	0.0004861853462647549	0	0	0	0	0	0	0	0
89	12	30.1	4.1	4	94.65669520400822	0.04229590650597081	0.000455415724236687	0	0	0	0	0	0	0	0
90	11	101.5	3.7	4	159.63942394536508	0.044038941568591866	0.000549756280454528	0	0	0	0	0	0	0	0
91	12	149.8	4.3	4	105.99059835147531	0.04555403334130491	0.0005291258319733843	0	0	0	0	0	0	0	0
92	12	140.1	3.7	4	101.809254656985	0.04670837263256578	0.00045883080356341586	0	0	0	0	0	0	0	0
93	11	24.2	4.1	4	169.9361615276432	0.045749549341302195	0.0005384592672726367	0	0	0	0	0	0	0	0
94	11	120.5	4.1	4	156.61126480866116	0.04077229139496347	0.0005160937867275428	0	0	0	0	0	0	0	0
95	11	21.9	3.7	4	156.32908722585057	0.04699605146660963	0.0004851844215246549	0	0	0	0	0	0	0	0
96	11	118.3	4.4	4	147.2106400646487	0.046343593284197786	0.0004841568885326008	0	0	0	0	0	0	0	0
97	11	114.3	3.6	4	156.60593424373678	0.04765576021834561	0.00046732920044612573	0	0	0	0	0	0	0	0
98	11	112.7	4.1	4	167.18037567850232	0.04347458589498113	0.0005389253481114272	0	0	0	0	0	0	0	0
99	11	23.1	4.3	4	147.98904884145628	0.04508911513837105	0.0005396317864290629	0	0	0	0	0	0	0	0
100	11	99.7	3.9	4	169.74680652949803	0.04860248259529666	0.0005261290631901995	0	0	0	0	0	0	0	0
101	11	102.2	3.9	4	160.02761900779137	0.04869230611451808	0.0004570548414702562	0	0	0	0	0	0	0	0
102	11	23.3	4.1	4	166.80598680821805	0.04166592718366958	0.0005434751613795732	0	0	0	0	0	0	0	0
103	11	23.9	4.2	4	174.75066822513588	0.043270794512564534	0.0004741813783068688	0	0	0	0	0	0	0	0
104	11	102.9	3.8	4	164.29401397654755	0.043904173883448624	0.0005004919703256459	0	0	0	0	0	0	0	0
105	11	21.6	3.9	4	156.01862220342267	0.04705771670279077	0.0005305834244991914	0	0	0	0	0	0	0	0
106	11	22.1	4.3	4	149.60522012641616	0.046082045856321585	0.0004597205585299251	0	0	0	0	0	0	0	0
107	12	29.7	4.3	4	97.81824779962172	0.040504395802911666	0.0004905131844692089	0	0	0	0	0	0	0	0
108	12	148.4	4.3	4	104.61327322240068	0.04919341848812555	0.0005359271470096897	0	0	0	0	0	0	0	0
109	11	115	3.8	4	156.32087579540547	0.04814580766316481	0.000544945911517744	0	0	0	0	0	0	0	0
110	12	149.3	4.1	4	103.46311157795742	0.04706051315183284	0.00045674017576134127	0	0	0	0	0	0	0	0
111	11	24.2	4.2	4	173.49501782415751	0.04221654219315124	0.0005373839698875348	0	0	0	0	0	0	0	0
112	11	110.6	4.1	4	172.20073647079505	0.041472357093004196	0.0004648136690872608	0	0	0	0	0	0	0	0
113	11	23	4.4	4	169.01328222981053	0.04533147335425892	0.0004803787740930472	0	0	0	0	0	0	0	0
114	6	211.2	79.5	4	113.65045639260167	0.032670661928892335	0.002167227265649987	0.98	97.2	3453.62	3562.72	903.64	1052.39	2726.8	2663.9
115	6	222.7	75.2	4	116.73106188565197	0.03172078418806463	0.002597989130956667	1.03	97.2	3490.43	3588.31	988.09	942.77	2725.7	2629.4
116	7	104.5	73.3	4	83.97689766435785	0.046167390040598826	0.0005498793508673322	0.9	50.7	0	0	915.38	0	1003	0
117	7	100.4	69.1	4	83.43290437747784	0.041789380802656706	0.0005446793976882922	1.05	54.2	0	0	998.96	0	1000.7	0
118	7	97.8	81.8	4	96.16928304705871	0.04286442279150094	0.0005366090393554256	0.9	49.3	0	0	965.15	0	921.3	0
