Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
32	11	107.4	4.1	4	166.45906236314914	0.040552100967818	0.0005386637357732041	0	0	0	0	0	0	0	0
33	11	103.9	3.6	4	160.7998948768339	0.04298770085733119	0.0005250666381850839	0	0	0	0	0	0	0	0
34	11	109.5	4.2	4	161.46597888176552	0.04779615155548277	0.0005293436534430945	0	0	0	0	0	0	0	0
35	11	110.8	4	4	157.60807874707163	0.046764858893099316	0.0004870716924661168	0	0	0	0	0	0	0	0
36	11	115.1	4.4	4	166.85935679972152	0.04658245551384695	0.00047379199819296366	0	0	0	0	0	0	0	0
37	11	107.6	4.4	4	171.49155125890562	0.04502801322776401	0.00045082299250856283	0	0	0	0	0	0	0	0
38	11	21.7	3.7	4	167.52614713293084	0.04773250178529857	0.0004878237277426803	0	0	0	0	0	0	0	0
39	11	23.2	3.8	4	152.1205769351835	0.04893949935372961	0.0005023206658903867	0	0	0	0	0	0	0	0
40	11	24.5	4	4	153.56327024243	0.04226489890983707	0.000516367396340288	0	0	0	0	0	0	0	0
41	11	110.7	4	4	168.52874674355832	0.047657469472876475	0.0004712278480092146	0	0	0	0	0	0	0	0
42	11	20.3	3.7	4	165.20585210144088	0.04335795189720848	0.0004674427626765016	0	0	0	0	0	0	0	0
43	12	142.7	4	4	114.06290075868641	0.04354747446740171	0.0004733730997566181	0	0	0	0	0	0	0	0
44	12	30.2	4.1	4	111.93950444981097	0.0406942017229875	0.0004914193148156849	0	0	0	0	0	0	0	0
45	11	117.6	3.8	4	149.07751088481305	0.04206362451687244	0.0004562144611593991	0	0	0	0	0	0	0	0
46	12	135.7	3.9	4	100.17094290637641	0.04889111090111672	0.0005018926293734911	0	0	0	0	0	0	0	0
47	11	111.4	4.2	4	158.33726438248655	0.048855844061257724	0.0004618150681636156	0	0	0	0	0	0	0	0
48	11	120.9	4.1	4	166.73880930006231	0.04378512588214245	0.0004797087090156715	0	0	0	0	0	0	0	0
49	11	20.7	3.6	4	159.47792128256427	0.04263548179303185	0.00045451908202121633	0	0	0	0	0	0	0	0
50	11	113.6	4.3	4	152.9927310799604	0.04415289499169791	0.0004904679100467755	0	0	0	0	0	0	0	0
51	2	219.9	69.8	6	116.69210959124837	0.030622258454101704	0.0024337784301059176	193.6	113.9	2306.05	0	0	2543.61	0	2560.6
52	2	210.9	73.5	6	122.75988312782667	0.03185139136363442	0.0022138238421584647	199.25	107.6	2253.76	0	0	2324.99	0	2537.1
53	2	230.2	77.7	6	123.38866860512132	0.029215615859177816	0.0023559101190456697	206.61	108.4	2212.18	0	0	2223.52	0	2565.6
54	12	34.1	3.7	4	96.65856549200005	0.04696188277886682	0.0005290611508709913	0	0	0	0	0	0	0	0
55	11	118.3	4.1	4	163.41065752848192	0.043727517018480315	0.0005162692194131793	0	0	0	0	0	0	0	0
56	11	24.7	3.8	4	171.89102128295366	0.04111963349967312	0.0005400905360257059	0	0	0	0	0	0	0	0
57	13	131.3	3.7	4	114.26251800628447	0.046631879772230066	0.0004202657995029704	0	0	0	0	0	0	0	0
58	11	104.1	3.6	4	159.81620275776294	0.04434919993901076	0.0005448819510215471	0	0	0	0	0	0	0	0
59	11	102.9	4.2	4	155.595936725127	0.04891761670712197	0.00046840494079538	0	0	0	0	0	0	0	0
60	13	148.8	3.9	4	100.69210765750954	0.040725825095770135	0.00039414481558306254	0	0	0	0	0	0	0	0
61	13	21.8	3.8	4	96.64222816242778	0.04379623136477084	0.00042297054125159405	0	0	0	0	0	0	0	0
62	11	21.3	4.4	4	164.68333643766834	0.04349596047112237	0.0004907353771682315	0	0	0	0	0	0	0	0
63	11	108.4	3.7	4	167.97162817172133	0.047056173426482203	0.0004612554761807181	0	0	0	0	0	0	0	0
64	14	131.3	4.4	4	119.63002578016244	0.04098577333051015	0.0005444200847217775	0	0	0	0	0	0	0	0
65	14	133	4.2	4	112.33115880901263	0.04676083470469544	0.0004959468483746397	0	0	0	0	0	0	0	0
66	11	103.6	3.8	4	150.9952837592723	0.04614137442006558	0.0004765687210455215	0	0	0	0	0	0	0	0
67	11	21.5	4.1	4	150.8001373185304	0.04365994903748446	0.0004837780597698378	0	0	0	0	0	0	0	0
68	11	21.9	4.2	4	152.33301151354098	0.04751753515563304	0.0005413924673461617	0	0	0	0	0	0	0	0
69	11	109.1	4.4	4	157.45052292977283	0.04386255382944418	0.0004934643492808405	0	0	0	0	0	0	0	0
70	11	109	4.1	4	172.73447531534399	0.04818561103301338	0.000527121044382645	0	0	0	0	0	0	0	0
71	11	24.4	3.6	4	148.92149419055988	0.04916282938307824	0.00046163880785886477	0	0	0	0	0	0	0	0
72	11	104	3.9	4	149.45378507471807	0.04541315881527545	0.0004954497806008992	0	0	0	0	0	0	0	0
73	11	23	4	4	146.05954687991732	0.042837604079339404	0.0005396127973568292	0	0	0	0	0	0	0	0
74	11	104.5	3.8	4	166.65206574929672	0.04284750973493827	0.000522406790216555	0	0	0	0	0	0	0	0
75	11	21.4	3.8	4	172.3446758142164	0.041560025612839474	0.0004518011457558515	0	0	0	0	0	0	0	0
76	11	107.3	3.8	4	147.1025308341455	0.044957859444014404	0.0005361551810943511	0	0	0	0	0	0	0	0
77	11	116.1	4	4	156.65607225223883	0.04083110538469677	0.0004777167889563853	0	0	0	0	0	0	0	0
78	11	21	4	4	172.60570442299016	0.04350355313645191	0.0005243200051157827	0	0	0	0	0	0	0	0
79	11	101.3	4.1	4	166.52347301918954	0.048180856957302134	0.0004912074688206297	0	0	0	0	0	0	0	0
80	11	20.9	4.2	4	162.09532503548093	0.04568893315126067	0.0005129307889396776	0	0	0	0	0	0	0	0
81	12	156	3.6	4	107.34908460065	0.04544378020939912	0.00048281846361277787	0	0	0	0	0	0	0	0
82	12	34.3	3.9	4	103.67461948985822	0.04691468410058649	0.0005453163921218991	0	0	0	0	0	0	0	0
83	11	110.7	4.3	4	157.4871722091436	0.04838459550692222	0.0005145322491239938	0	0	0	0	0	0	0	0
84	12	33.3	4.1	4	111.52928990399306	0.04528563734162498	0.00045225642049004947	0	0	0	0	0	0	0	0
85	12	136.2	4.2	4	98.14308349184572	0.04592803278912158	0.0004910145961977126	0	0	0	0	0	0	0	0
86	11	21.5	3.7	4	146.62689759373538	0.044683924646993584	0.0005156411856645739	0	0	0	0	0	0	0	0
87	11	22.7	4.3	4	147.74197664695333	0.04613949858066991	0.0005058857099382745	0	0	0	0	0	0	0	0
88	11	24	4.1	4	168.78989530852155	0.04093038275837348	0.00046033320450855674	0	0	0	0	0	0	0	0
89	11	109.2	4.2	4	170.12219184392455	0.04305557165521086	0.00047352815833333524	0	0	0	0	0	0	0	0
90	11	115.4	3.9	4	171.47468770782862	0.04162271619835844	0.0005316689194154264	0	0	0	0	0	0	0	0
91	11	120.3	4.2	4	169.35218565456688	0.04454430794723011	0.00046617325641944336	0	0	0	0	0	0	0	0
92	11	100	4.1	4	146.92163994269947	0.044376244010963115	0.0005171032144332595	0	0	0	0	0	0	0	0
93	11	22.8	3.9	4	145.8788439759263	0.04399444617734513	0.0004784222514819252	0	0	0	0	0	0	0	0
94	11	119.9	3.6	4	175.71121185735825	0.0471219737895376	0.0005315910073250787	0	0	0	0	0	0	0	0
95	11	20.6	3.6	4	174.22974664394545	0.04127016134867713	0.0005305870956348941	0	0	0	0	0	0	0	0
96	11	21.2	4.4	4	168.74276154393328	0.04067761071468946	0.0005062940393398879	0	0	0	0	0	0	0	0
97	11	21.6	4.3	4	168.61322198403158	0.04831679364015875	0.00047116169004339053	0	0	0	0	0	0	0	0
98	11	101.1	3.8	4	148.073736184428	0.04359003486801746	0.0005113366617192278	0	0	0	0	0	0	0	0
99	11	117.7	4	4	168.45371632025416	0.04473462148649951	0.0005067502957059096	0	0	0	0	0	0	0	0
100	12	35.5	3.9	4	102.30495268031495	0.04841784666970177	0.00046948755440287684	0	0	0	0	0	0	0	0
101	12	150	4.3	4	110.67154557894223	0.04234537405197022	0.0004662465159629195	0	0	0	0	0	0	0	0
102	11	21.5	3.9	4	172.57030584604448	0.04875289573341392	0.0005112268150052865	0	0	0	0	0	0	0	0
103	12	148.3	3.6	4	109.1104687666049	0.04578724542258754	0.0005308109670047901	0	0	0	0	0	0	0	0
104	11	23.1	4	4	162.71070547058196	0.045598658331981415	0.000491388171291653	0	0	0	0	0	0	0	0
105	11	117.1	3.8	4	148.7737298787887	0.041727280317898865	0.0005141846514179574	0	0	0	0	0	0	0	0
106	11	120.3	4	4	168.0852796966309	0.045851106033312855	0.000487032727174917	0	0	0	0	0	0	0	0
107	2	208.7	80.8	6	129.78450736958436	0.03172833179104678	0.002449965163655724	192.86	108.7	2035.56	0	0	2517.3	0	2743.8
108	2	229.2	80.8	6	128.49985700618893	0.028372768906048815	0.0024172959545290815	200.88	106.8	2193.22	0	0	2430.07	0	2352
