Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
27	13	22.2	3.8	4	110.95722741278882	0.04104993857357223	0.00041927875522028483	0	0	0	0	0	0	0	0
28	11	22.1	3.6	4	145.22824933511228	0.04462751599636321	0.0005308207724061337	0	0	0	0	0	0	0	0
29	11	100.6	4	4	164.19904768876563	0.04062738576652914	0.00048301226492255184	0	0	0	0	0	0	0	0
30	14	141.3	3.9	4	112.83605698397187	0.04885799718935811	0.0004968369725936837	0	0	0	0	0	0	0	0
31	14	133.5	4.2	4	116.3707533955752	0.04908314297590104	0.0004621077974076392	0	0	0	0	0	0	0	0
32	11	110.2	3.7	4	161.06952487085695	0.04653149166078704	0.0004643458496137297	0	0	0	0	0	0	0	0
33	11	120.7	3.9	4	146.7587308998805	0.043053511455417054	0.0004946206657155718	0	0	0	0	0	0	0	0
34	11	24.4	4	4	153.83368405477447	0.04720813734350688	0.0005337405380234225	0	0	0	0	0	0	0	0
35	11	109.9	4.3	4	172.7856077639548	0.04888581609846675	0.0005147244492527372	0	0	0	0	0	0	0	0
36	11	110.5	3.8	4	153.23675667637696	0.04533839759924848	0.0005068248354931799	0	0	0	0	0	0	0	0
37	11	21.7	4.2	4	163.57069175439534	0.045764679359667895	0.0005110026742418309	0	0	0	0	0	0	0	0
38	11	99.1	3.9	4	161.53449784246052	0.04917327724812433	0.0005470037210985867	0	0	0	0	0	0	0	0
39	11	116.8	4	4	157.48236174164032	0.04729946332510303	0.00045168595301210967	0	0	0	0	0	0	0	0
40	11	114.7	4.3	4	154.0127134101818	0.04925070186973991	0.0005185529014646026	0	0	0	0	0	0	0	0
41	11	21.8	4.3	4	157.11609591495966	0.04842998110660297	0.0004731033237538018	0	0	0	0	0	0	0	0
42	11	20.4	4	4	155.112851046812	0.04435088946403831	0.00045462799469688626	0	0	0	0	0	0	0	0
43	12	155.7	3.9	4	113.4850825287501	0.04667553989206904	0.0005306459429438451	0	0	0	0	0	0	0	0
44	12	35.3	4.2	4	113.87641842519862	0.045321164859235805	0.0004977514977461712	0	0	0	0	0	0	0	0
45	11	117.5	4	4	168.03411117808437	0.04938621768617537	0.00048010497928100516	0	0	0	0	0	0	0	0
46	12	35.8	3.8	4	105.59675115627242	0.04175060080656471	0.0004897285268203455	0	0	0	0	0	0	0	0
47	11	104.3	3.9	4	169.60368259557228	0.04746825953133691	0.0004836846017582647	0	0	0	0	0	0	0	0
48	11	118.4	4.3	4	157.76447970970716	0.04130893817753247	0.0004883664854619767	0	0	0	0	0	0	0	0
49	13	137.1	4.4	4	109.8051628347907	0.04590073144210301	0.00041348866108322847	0	0	0	0	0	0	0	0
50	11	114.7	3.8	4	147.15404798196488	0.0451273108185113	0.000495385877833446	0	0	0	0	0	0	0	0
51	11	110.3	4.1	4	161.95750244812942	0.048081873362071995	0.0005334583882137528	0	0	0	0	0	0	0	0
52	13	23.5	3.9	4	101.60573278575676	0.04110759888443642	0.0004573615580722328	0	0	0	0	0	0	0	0
53	13	144.2	3.8	4	112.45520628172429	0.0477136138919511	0.0004075193419998822	0	0	0	0	0	0	0	0
54	11	108.9	3.6	4	156.40115397671855	0.04430921934593293	0.0005239377265738561	0	0	0	0	0	0	0	0
55	11	22.8	4	4	175.00439098878488	0.04538009855421877	0.00051775428258309	0	0	0	0	0	0	0	0
56	12	31.3	3.8	4	96.2014430291319	0.0441977320577759	0.00048814882540488955	0	0	0	0	0	0	0	0
57	13	149.3	3.6	4	107.61555212859591	0.04741255053650251	0.00044226133972193944	0	0	0	0	0	0	0	0
58	5	212.5	74.2	6	122.79549563379342	0.028681509260849853	0.002613792305969886	1.02	101.6	3050.03	3618.57	1065.57	1035.5	1090.8	2540
59	5	213	67.5	6	118.63556989383785	0.027146046348820858	0.0026352105090403574	1.08	116	3380.75	3297.34	947.83	948.47	1014.4	2481.5
60	8	98.5	80.4	4	88.37366416290054	0.04610045056380146	0.0004573511468328233	0.94	53.1	0	0	1036.77	0	909.2	0
61	8	100.8	76	4	92.47820280235581	0.04901041749556571	0.0005494119487112374	1.09	48.5	0	0	1041.21	0	992	0
62	8	98	75.7	4	95.27406061903609	0.04756409814841431	0.0004798729545517114	0.94	48	0	0	905.8	0	971.5	0
63	11	22.6	4.2	4	145.71567977744388	0.04763728979353171	0.0004754046485784161	0	0	0	0	0	0	0	0
64	12	148.9	4.3	4	103.31894084829212	0.04328368327925819	0.00046097790286109714	0	0	0	0	0	0	0	0
65	12	143.7	4.1	4	101.65534714077415	0.040510542815118816	0.0005347676973049625	0	0	0	0	0	0	0	0
66	11	117	3.6	4	147.50083929750542	0.04814032470846633	0.000527430613795644	0	0	0	0	0	0	0	0
67	11	24.7	4.1	4	144.67515720935467	0.04336866706962015	0.0005360552113149097	0	0	0	0	0	0	0	0
68	11	105.8	4.2	4	173.5393956294631	0.043516847881929076	0.0005027972409482903	0	0	0	0	0	0	0	0
69	11	101.1	3.7	4	169.45756036884714	0.047107733387985115	0.0004728946269215953	0	0	0	0	0	0	0	0
70	11	117	4.1	4	170.47503670537117	0.044346176158135915	0.00048351106413651	0	0	0	0	0	0	0	0
71	12	148.8	4.1	4	99.47564601238003	0.0465002184069748	0.00047975320291789687	0	0	0	0	0	0	0	0
72	12	141.7	4.3	4	98.46796008055394	0.0408011324134761	0.0004937340531662083	0	0	0	0	0	0	0	0
73	11	20.4	3.7	4	152.74613097769452	0.041795334129651265	0.0004885004146449583	0	0	0	0	0	0	0	0
74	11	113.1	4	4	175.32759712084925	0.04452189874422078	0.0004972588789634801	0	0	0	0	0	0	0	0
75	11	118.2	4.1	4	166.93329195533477	0.043483414914570015	0.0004962443487350095	0	0	0	0	0	0	0	0
76	12	139.9	3.8	4	104.14142972367443	0.04802900940439374	0.0004830825149508243	0	0	0	0	0	0	0	0
77	12	150.6	3.8	4	107.4463974099347	0.04495471685749821	0.0004912689527853945	0	0	0	0	0	0	0	0
78	11	104.7	3.7	4	158.90561354349688	0.04873170460280889	0.0005402109250195723	0	0	0	0	0	0	0	0
79	11	99.9	4.2	4	156.7387785477506	0.0492258602323272	0.0005417369225666289	0	0	0	0	0	0	0	0
80	11	99.3	3.9	4	150.64918915972538	0.04687705085375805	0.0005470388375751845	0	0	0	0	0	0	0	0
81	11	21.7	3.9	4	144.19455683253614	0.04366459656029075	0.000549748108763114	0	0	0	0	0	0	0	0
82	11	108.4	4.1	4	159.21934455915232	0.047569296460719335	0.00048655636386130244	0	0	0	0	0	0	0	0
83	11	109.3	3.9	4	156.33560739983568	0.046957622682597226	0.0004812468006683095	0	0	0	0	0	0	0	0
84	11	22.4	4	4	156.37606349697785	0.043057863549909016	0.0004558477012415816	0	0	0	0	0	0	0	0
85	11	23.9	3.8	4	171.09441285739558	0.041796606951314846	0.0005151569509615833	0	0	0	0	0	0	0	0
86	11	23.6	4.3	4	147.86007182965147	0.04861741411574011	0.0004842188954599063	0	0	0	0	0	0	0	0
87	12	153.5	3.8	4	102.44258162377044	0.04788130746639903	0.0005288083095474259	0	0	0	0	0	0	0	0
88	12	32.8	4.2	4	107.19201078146342	0.049072545257210685	0.0005070825844651075	0	0	0	0	0	0	0	0
89	11	21.1	4.2	4	157.76195777537194	0.044851111410844184	0.00045865976013265174	0	0	0	0	0	0	0	0
90	11	23.6	4.1	4	166.16220823704268	0.04068769522361788	0.0004907980857010579	0	0	0	0	0	0	0	0
91	12	143	4.2	4	95.27212136150467	0.04899520464931728	0.0004651108943144307	0	0	0	0	0	0	0	0
92	11	109.3	4.1	4	174.74291967034685	0.040544341071743324	0.0005006007725778339	0	0	0	0	0	0	0	0
93	11	99.7	4.2	4	160.46639146595635	0.04498151271343366	0.0005466624027483766	0	0	0	0	0	0	0	0
94	13	143.2	3.7	4	96.84146071052297	0.04218402949808624	0.00038212878756570284	0	0	0	0	0	0	0	0
95	11	114.9	4.4	4	157.7633330137246	0.040761465517738724	0.00046636715222755557	0	0	0	0	0	0	0	0
96	11	106	4.4	4	153.06654703462047	0.048573877079081465	0.0004903901399196094	0	0	0	0	0	0	0	0
97	13	144.6	3.7	4	97.2486066980913	0.04263307313428146	0.0004034859503643395	0	0	0	0	0	0	0	0
98	13	22.8	4.4	4	106.70719402731761	0.04193058747397165	0.00041998112784476135	0	0	0	0	0	0	0	0
99	11	117.6	3.8	4	164.84579672768888	0.04592658502927033	0.0004914136895625403	0	0	0	0	0	0	0	0
100	11	22.3	3.8	4	174.7437672505059	0.04550250292030769	0.0005022235621901844	0	0	0	0	0	0	0	0
101	14	149.2	3.6	4	107.8751371726787	0.046445870184607385	0.00048288363101478944	0	0	0	0	0	0	0	0
102	14	37.5	3.9	4	100.26638638600502	0.04929756861602406	0.0005266100709372267	0	0	0	0	0	0	0	0
103	11	117.6	3.7	4	160.11154721677653	0.04334667716702252	0.0004760191084544734	0	0	0	0	0	0	0	0
104	11	115	4.1	4	151.20244781630672	0.04263522033945428	0.0005457062820350372	0	0	0	0	0	0	0	0
105	11	112.6	3.8	4	157.05246895357922	0.0463161298664448	0.0004614283791083097	0	0	0	0	0	0	0	0
106	11	117.7	4.4	4	166.6942744967024	0.048016282870151666	0.0005493209124940892	0	0	0	0	0	0	0	0
107	11	21.4	3.8	4	149.49314248056618	0.04311041450691477	0.0004783460960666598	0	0	0	0	0	0	0	0
108	11	111.6	4.1	4	163.69689949164	0.042873223592427796	0.0005278065928434613	0	0	0	0	0	0	0	0
109	11	23.9	4.1	4	168.9478163241171	0.04520396747389043	0.0005163855397575566	0	0	0	0	0	0	0	0
110	11	21.3	4.4	4	147.58787652733199	0.046321058752459815	0.0005113620641892693	0	0	0	0	0	0	0	0
111	11	112.2	3.9	4	158.16420557183875	0.04881690001018956	0.0005464602870428255	0	0	0	0	0	0	0	0
112	5	221.2	72.1	6	111.52634560446944	0.029941741647567133	0.0023457231666555887	1.06	103.7	3252.79	3007.13	969.46	1016.62	908.3	2256
113	5	219.8	79.9	6	111.22166544944824	0.029544761853979234	0.0022164893250979784	0.96	111.9	3420.48	3434.6	922	919.06	1058.7	2577.9
114	5	224.2	75.1	6	111.70802339436554	0.027506533160692567	0.0025248304821391203	1.01	103.7	3549	3460.62	1003.3	1039.38	1068.8	2551.5
115	8	100.5	69.9	4	82.6610724705277	0.042327747347733195	0.0004626809168399831	1.02	48.6	0	0	916.82	0	1076.2	0
116	8	104.2	69.8	4	91.67634990233081	0.046079410381321864	0.0004648237762316151	0.92	49.6	0	0	1034.25	0	1051.3	0
117	8	97.6	76.2	4	89.91581375044314	0.04688941379252227	0.0004932106606866731	1.05	50.3	0	0	1058.4	0	989.5	0
118	11	104.6	3.9	4	174.07863595142095	0.04824058597544734	0.0005442759050456904	0	0	0	0	0	0	0	0
119	11	23.2	3.9	4	169.97530318790905	0.04635073948049703	0.0005420113590010617	0	0	0	0	0	0	0	0
120	13	151.9	4.1	4	109.75421781063721	0.04688217416310469	0.0003853389173036396	0	0	0	0	0	0	0	0
121	11	103.9	4.2	4	151.35444285384185	0.041657082236491484	0.0005161415917538743	0	0	0	0	0	0	0	0
122	11	120.1	3.8	4	159.95239816505762	0.046050531064267666	0.00046811100376923075	0	0	0	0	0	0	0	0
123	13	150.1	4.2	4	101.40091090021868	0.043289449856103696	0.0004151456954638799	0	0	0	0	0	0	0	0
124	13	151.6	3.7	4	110.37949285820054	0.04902641361646873	0.0004075590183795573	0	0	0	0	0	0	0	0
125	11	103.7	4	4	175.26816241223992	0.040673960806129526	0.000521587441082229	0	0	0	0	0	0	0	0
126	11	101.8	3.8	4	163.46518008089905	0.044501182795828154	0.0004996945422474428	0	0	0	0	0	0	0	0
127	14	149.1	4.3	4	102.41152044174584	0.041068224689738086	0.0005096185212699258	0	0	0	0	0	0	0	0
128	14	37	3.7	4	102.66472252390253	0.04907978124611888	0.0005215290164082623	0	0	0	0	0	0	0	0
129	11	104.1	4.3	4	157.9275829923684	0.04769410802457067	0.0005425592138577298	0	0	0	0	0	0	0	0
130	11	110.8	4.2	4	165.4512501937361	0.04681580079494644	0.00047878638744146463	0	0	0	0	0	0	0	0
131	13	145.1	4.4	4	109.58012374074043	0.04510748391045246	0.0003947964782476094	0	0	0	0	0	0	0	0
132	11	22.9	4.2	4	174.5304333485529	0.04358818275058717	0.0005485414909308248	0	0	0	0	0	0	0	0
133	11	118.4	3.7	4	153.50562406746047	0.04600076954834821	0.0004923832718470892	0	0	0	0	0	0	0	0
134	13	22.7	4.1	4	106.63112114327599	0.043384052389547983	0.0004246849222654245	0	0	0	0	0	0	0	0
135	13	141.3	4.3	4	112.29249322039549	0.044954185986634365	0.0003850234617808914	0	0	0	0	0	0	0	0
136	11	23.7	3.9	4	147.11259310166406	0.04650823998697855	0.0005027139188830635	0	0	0	0	0	0	0	0
137	11	107.6	4.1	4	149.18772422783806	0.040671077915003684	0.0004702426657200922	0	0	0	0	0	0	0	0
138	13	152.5	3.6	4	107.45468606625766	0.041461352341348276	0.0004425032994192436	0	0	0	0	0	0	0	0
139	11	24.1	4.1	4	173.1209288075151	0.04917137828263902	0.0004974006024089053	0	0	0	0	0	0	0	0
140	11	107.4	3.9	4	160.24189591311602	0.047852217974389516	0.0005318624814344437	0	0	0	0	0	0	0	0
141	11	118.3	3.8	4	171.22825253853864	0.048690751837418854	0.0005130128965714906	0	0	0	0	0	0	0	0
142	11	111.4	4	4	153.2951997160323	0.04899954104054753	0.0005100134418402441	0	0	0	0	0	0	0	0
143	13	138.2	4.3	4	96.01236550348398	0.04717528899784141	0.000398213419896464	0	0	0	0	0	0	0	0
144	13	142.6	3.7	4	113.97620530037689	0.04128316607940932	0.0004150574123447866	0	0	0	0	0	0	0	0
145	11	20.6	3.7	4	169.8635895263181	0.04413626671836591	0.0005357498413710405	0	0	0	0	0	0	0	0
146	12	129.1	4.2	4	110.88241987300027	0.047347437959284026	0.0005433537084683965	0	0	0	0	0	0	0	0
147	11	116.6	4.3	4	161.01483301585603	0.04443760245894358	0.0004956917677432228	0	0	0	0	0	0	0	0
148	11	115.5	4.1	4	169.07445476484102	0.043627941459540555	0.000463783451050541	0	0	0	0	0	0	0	0
149	13	140	4.2	4	113.88757250595117	0.045318394360527356	0.00043341784818297824	0	0	0	0	0	0	0	0
150	11	102.5	3.8	4	148.37178240364852	0.04375946365747805	0.0005220391983741584	0	0	0	0	0	0	0	0
151	11	104.1	4.3	4	160.15616743448248	0.04879715054754667	0.00048763136187938863	0	0	0	0	0	0	0	0
152	11	111.9	4.1	4	153.9477247536001	0.0407679465846656	0.0004689493777649279	0	0	0	0	0	0	0	0
153	11	112.3	4.2	4	174.75358879163397	0.04754986730582848	0.0005303598187600304	0	0	0	0	0	0	0	0
154	13	23.2	4	4	105.75295104340476	0.04516698864965673	0.0004554833908992161	0	0	0	0	0	0	0	0
155	13	20.5	3.8	4	97.02147523042201	0.04473086050149751	0.0004255154749289951	0	0	0	0	0	0	0	0
156	11	22.1	4.3	4	162.26025728058445	0.04817252181460651	0.000486168571004403	0	0	0	0	0	0	0	0
157	12	147.4	3.9	4	104.37413442399912	0.0406213466108321	0.0005296012025631174	0	0	0	0	0	0	0	0
158	11	23.8	3.6	4	148.12459559489614	0.044930612481449285	0.000549086477749241	0	0	0	0	0	0	0	0
159	11	109.3	3.6	4	170.90471712911926	0.04764250722766685	0.000539489527728628	0	0	0	0	0	0	0	0
160	13	151.7	3.8	4	94.51442736365627	0.04532355236080371	0.000428877484849671	0	0	0	0	0	0	0	0
161	11	99.7	4.3	4	156.7754419207928	0.040720809838615916	0.0005374385483938769	0	0	0	0	0	0	0	0
162	11	21.4	4.4	4	175.24040651561504	0.04104329374179123	0.00046092466038624914	0	0	0	0	0	0	0	0
163	11	109.9	4.3	4	157.2143565661695	0.041585596139147404	0.0004750460142896303	0	0	0	0	0	0	0	0
164	11	105.5	3.6	4	170.5772857478501	0.04072783452720235	0.0004985062181328279	0	0	0	0	0	0	0	0
165	13	136.4	4.3	4	100.27181538153397	0.049088176738455065	0.00044818967994846894	0	0	0	0	0	0	0	0
166	13	151.8	3.7	4	111.01196161695792	0.04833047954598294	0.00038838687350880837	0	0	0	0	0	0	0	0
167	11	23.8	3.9	4	175.8998572191245	0.049454753134650926	0.0005276940831943149	0	0	0	0	0	0	0	0
168	12	156.7	4.3	4	95.36265568221626	0.04108965201797958	0.0005084678634599735	0	0	0	0	0	0	0	0
169	11	113.5	4	4	160.90335189153777	0.0469793260513973	0.0004958625024235826	0	0	0	0	0	0	0	0
170	12	150	4.4	4	108.89983022895734	0.0445961592424002	0.0005130074151315588	0	0	0	0	0	0	0	0
171	5	233.4	70	6	129.167030494434	0.02975942927018536	0.002169557455429235	1.1	114	3474.81	3582.96	1088.85	1019.73	1024.1	2507.6
172	5	223.8	80	6	112.07274678359578	0.03000489283426248	0.002387963143989209	0.97	97.8	3376.84	3519.43	1066.15	909.83	1002.6	2273.9
173	5	230.2	71.2	6	111.45553249604723	0.031095577077775875	0.0026093677138311895	1.07	104.3	3127.7	3161.26	1038.51	1085.27	1018.9	2322.9
174	8	103.6	72	4	81.21109415533772	0.04887348840410617	0.0005222239941703255	1.04	50.1	0	0	1041.32	0	1023.5	0
175	8	95.1	76.6	4	82.25680908617556	0.04542678679217223	0.0004523255579256519	1	50.8	0	0	979.69	0	946.2	0
176	8	99.2	80.6	4	91.623970544422	0.04070763457832858	0.0005165757541200955	1	45.5	0	0	988.05	0	968.7	0
177	8	97.6	74.7	4	85.29663553007804	0.04271893589254046	0.0005462944992824249	1.08	48.5	0	0	1030.74	0	1071.9	0
