Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
16	12	32.5	4.4	4	110.13710539676175	0.04314341936803913	0.00045318133202853724	0	0	0	0	0	0	0	0
17	11	105.3	4.4	4	172.1551804453459	0.04578879874430847	0.0004776240540779268	0	0	0	0	0	0	0	0
18	12	140.6	3.6	4	98.56021694296038	0.04467874789888662	0.0004542216836682925	0	0	0	0	0	0	0	0
19	11	24.7	3.9	4	156.42944082928693	0.04303764662064644	0.0005265836279921577	0	0	0	0	0	0	0	0
20	11	20.6	3.8	4	156.79425951249445	0.04488858395229855	0.00047435589658865383	0	0	0	0	0	0	0	0
21	11	24.4	4.3	4	171.649388786728	0.04427011764441905	0.0005029444332894258	0	0	0	0	0	0	0	0
22	11	22.9	3.6	4	168.57848076821185	0.04155958192630613	0.0005120220337403051	0	0	0	0	0	0	0	0
23	13	153.3	4.3	4	99.41228209338092	0.04354818592941359	0.0004106040817704008	0	0	0	0	0	0	0	0
24	11	22.4	3.6	4	156.41037450545477	0.04821874248363128	0.0005275947992259316	0	0	0	0	0	0	0	0
25	11	22.6	3.6	4	150.40998067129462	0.04873308021193744	0.0004674562504623951	0	0	0	0	0	0	0	0
26	13	144	4	4	95.16901547792467	0.042087827270303274	0.00043512017187410235	0	0	0	0	0	0	0	0
27	13	20.6	4.2	4	107.22859476885372	0.04746592016416818	0.00040819541732438656	0	0	0	0	0	0	0	0
28	11	21.4	4.1	4	167.34279437418738	0.04110804911695538	0.0004901583893812453	0	0	0	0	0	0	0	0
29	11	24.7	3.9	4	163.42283596740896	0.04795774907220023	0.0005160064137196574	0	0	0	0	0	0	0	0
30	14	135.6	4.1	4	100.99013788536296	0.04187249584610323	0.0005189551325819146	0	0	0	0	0	0	0	0
31	14	148.6	4.3	4	103.26709805249958	0.042424974784000535	0.0004680958112538549	0	0	0	0	0	0	0	0
32	11	22.9	3.7	4	164.70806784032112	0.04739013715228016	0.00048531821591428156	0	0	0	0	0	0	0	0
33	11	104.1	4.3	4	157.9558507991479	0.045654866714613156	0.0004890370911638871	0	0	0	0	0	0	0	0
34	11	23.4	3.7	4	166.57208805943736	0.04236574830997955	0.0005186923912967747	0	0	0	0	0	0	0	0
35	11	111	4.3	4	153.70264023635247	0.047547884277092514	0.0005405193007248205	0	0	0	0	0	0	0	0
36	11	22.7	4.1	4	156.32739504155802	0.04488833039148126	0.00046767812741964067	0	0	0	0	0	0	0	0
37	11	24	4	4	170.108654845703	0.04134520592432651	0.0005105812518403679	0	0	0	0	0	0	0	0
38	11	105.5	4.2	4	155.26646936677508	0.04882158940959904	0.0004707150439898861	0	0	0	0	0	0	0	0
39	11	104.6	4.2	4	144.0739235844162	0.041181604135498824	0.0004606635902824637	0	0	0	0	0	0	0	0
40	11	108.8	3.9	4	146.91205990312812	0.04188808542811122	0.0005084096143939777	0	0	0	0	0	0	0	0
41	11	23.8	4.3	4	159.02566433955278	0.04876680815810492	0.0005391154928788505	0	0	0	0	0	0	0	0
42	11	117.6	3.7	4	161.47388238149762	0.045917866012287076	0.0004547910418946066	0	0	0	0	0	0	0	0
43	12	152	4.2	4	103.70358301810754	0.043229082637820965	0.0005335870822801143	0	0	0	0	0	0	0	0
44	12	139.9	4	4	96.75122469767012	0.042987113989993664	0.0004539882903243188	0	0	0	0	0	0	0	0
45	11	100.8	4.4	4	153.34879233846857	0.049427339502187084	0.00048565445884041816	0	0	0	0	0	0	0	0
46	12	30.6	3.7	4	103.13748910727921	0.042725767539053126	0.00048695534272917687	0	0	0	0	0	0	0	0
47	11	24.3	3.8	4	163.60153948776764	0.04310512234687955	0.00047276050823910756	0	0	0	0	0	0	0	0
48	11	119.5	4.1	4	169.61423396799466	0.045790316728750606	0.0004661075498618552	0	0	0	0	0	0	0	0
49	13	139.6	4.1	4	98.47437262173048	0.043335816914251556	0.0003855144137554297	0	0	0	0	0	0	0	0
50	11	20.5	4.2	4	155.48429442798965	0.041411474132133065	0.00046598451896495447	0	0	0	0	0	0	0	0
51	11	21.5	3.9	4	173.01170692023416	0.041497654436683545	0.0004733165575247156	0	0	0	0	0	0	0	0
52	11	21.8	3.7	4	159.28294791328665	0.04634870694704359	0.0005025636856324016	0	0	0	0	0	0	0	0
53	11	100.6	4	4	172.01231795431897	0.04770249327343403	0.0004526751455718548	0	0	0	0	0	0	0	0
54	5	230	80.3	6	113.20966354128572	0.027472009682804912	0.0023324731403433887	1.07	111.5	3511.58	3442.98	926.61	972.66	960.9	2327.4
55	5	203.2	76.9	6	112.16594391453607	0.03236981045936017	0.0025830646162116355	1.08	101.2	3314.82	3158.33	970.47	1074.68	939.1	2709.7
56	5	206.7	78.3	6	115.17403565163643	0.028369795151446987	0.0022299788764029733	0.94	100.4	3510.97	3491.96	935.95	1051.49	928.3	2476.3
57	8	109.5	81.1	4	92.18598278916272	0.04145383697144616	0.0005075180592532054	0.9	52.1	0	0	943.19	0	904.8	0
58	8	102.4	72.7	4	91.14868910401513	0.04923580259447422	0.0005119023351298403	1.05	48.5	0	0	980.18	0	948.5	0
59	8	105.4	76.5	4	93.67636042794364	0.042701027141008804	0.0005103175564391537	1.04	46.6	0	0	1037.37	0	1023.8	0
60	8	91.1	81.7	4	90.83951343322909	0.04356599587928545	0.0004548741119374651	0.92	51.7	0	0	1039.37	0	994.6	0
61	12	152.6	3.6	4	109.18354871452766	0.04796926827772795	0.0005450537711774126	0	0	0	0	0	0	0	0
62	11	111.6	4.1	4	163.0816470775882	0.040534734641471074	0.0004531170483599353	0	0	0	0	0	0	0	0
63	11	110.2	3.7	4	147.3549574379319	0.040920910875388176	0.000519329212319924	0	0	0	0	0	0	0	0
64	13	157.2	3.8	4	95.79247544269757	0.04813209256910311	0.00041536710051748445	0	0	0	0	0	0	0	0
65	11	103.9	4.1	4	171.32348932087578	0.04595784423895073	0.000481297745172653	0	0	0	0	0	0	0	0
66	11	101.2	4.2	4	173.0566712159839	0.04126382454037049	0.0004987079512131043	0	0	0	0	0	0	0	0
67	13	22.5	3.8	4	94.97648529508669	0.04352170529136142	0.0003815119021983751	0	0	0	0	0	0	0	0
68	13	21.8	4.4	4	101.28330384715497	0.047258690708792024	0.0004479252469952878	0	0	0	0	0	0	0	0
69	11	112.9	3.7	4	156.45907910725182	0.04068137522662868	0.00047109912110613234	0	0	0	0	0	0	0	0
70	11	115.7	4.4	4	175.74812196256693	0.043254227880665255	0.0005246815460341331	0	0	0	0	0	0	0	0
71	14	133.2	3.8	4	101.52103295581418	0.04133069890629337	0.0005100247654064241	0	0	0	0	0	0	0	0
72	14	36.7	3.9	4	117.8880031720399	0.0409362296825696	0.0005052234167129402	0	0	0	0	0	0	0	0
73	11	118.4	3.9	4	159.5457889310754	0.04719302735671147	0.0005496844461488926	0	0	0	0	0	0	0	0
74	11	107.1	4.3	4	149.8201331978384	0.04368698763971659	0.0005235558730114696	0	0	0	0	0	0	0	0
75	11	110.4	4	4	156.62358201643502	0.047862283899822694	0.0004914023660459315	0	0	0	0	0	0	0	0
76	11	113.4	3.9	4	149.83678190219274	0.04746961359414411	0.000513856099370373	0	0	0	0	0	0	0	0
77	11	112.3	3.7	4	154.50648832163273	0.043449974172006536	0.00046979674701604416	0	0	0	0	0	0	0	0
78	11	23.5	3.7	4	155.08189870618196	0.04600066760284161	0.0004824576515345869	0	0	0	0	0	0	0	0
79	11	112.4	3.8	4	175.29462622354464	0.04880960273387571	0.0005354515580728146	0	0	0	0	0	0	0	0
80	11	22.9	3.7	4	157.63405913333344	0.045307835652342185	0.000529057342304998	0	0	0	0	0	0	0	0
81	11	111.5	3.9	4	144.62551805508332	0.04701045613626962	0.0004548104149178701	0	0	0	0	0	0	0	0
82	11	22	4.1	4	149.62063843724718	0.045504190373042895	0.0005257741450464524	0	0	0	0	0	0	0	0
83	11	23.1	4.1	4	153.05197254202426	0.04243270123289981	0.0004784158457473122	0	0	0	0	0	0	0	0
84	11	23.7	4.2	4	161.3240163842816	0.045293075676734476	0.0005286227492642614	0	0	0	0	0	0	0	0
85	11	108	4.1	4	161.6690396636492	0.04924541035261708	0.0005498197205954144	0	0	0	0	0	0	0	0
86	11	21.3	4.3	4	157.86382724622322	0.04536823550966174	0.0004725481244240612	0	0	0	0	0	0	0	0
87	11	107	4.2	4	171.99059501707495	0.04830044040573552	0.0004916195640873634	0	0	0	0	0	0	0	0
88	12	33.4	3.8	4	110.40174853889411	0.04057908732428124	0.0004540809190254952	0	0	0	0	0	0	0	0
89	12	151.2	4.1	4	100.59672284351377	0.044253802403423984	0.0005332627481890251	0	0	0	0	0	0	0	0
90	11	110.1	4.1	4	155.47952096172486	0.04582108752289368	0.00047030176810021414	0	0	0	0	0	0	0	0
91	12	144.3	3.6	4	98.2125889365416	0.042770664391804894	0.00047244817771846303	0	0	0	0	0	0	0	0
92	12	33.4	4.4	4	112.23225250883357	0.04118842159486485	0.0004701528278068269	0	0	0	0	0	0	0	0
93	11	120.1	4.2	4	159.93109815870469	0.045996024553688473	0.000542165984320256	0	0	0	0	0	0	0	0
94	11	24.3	4.3	4	144.11920147572835	0.04319532512414566	0.0004770257413530447	0	0	0	0	0	0	0	0
95	11	23.2	3.9	4	170.59101416415842	0.04760935432336944	0.0005435440152714117	0	0	0	0	0	0	0	0
96	11	107.5	3.6	4	144.90590582097224	0.040611972693649995	0.0004916176132981689	0	0	0	0	0	0	0	0
97	11	21.5	4.3	4	165.03479121726414	0.041737340980336005	0.0004525205252993345	0	0	0	0	0	0	0	0
98	11	21.3	3.7	4	152.78060112572658	0.043268554778268534	0.0004924067363911597	0	0	0	0	0	0	0	0
99	11	120.4	3.9	4	160.51440855490966	0.04346646060523527	0.00047318771783181224	0	0	0	0	0	0	0	0
100	11	113	3.8	4	159.31292616841995	0.04272666710615884	0.0005443706472578921	0	0	0	0	0	0	0	0
101	11	112.8	3.8	4	163.35562635459632	0.04218548284555122	0.0005381663200787298	0	0	0	0	0	0	0	0
102	11	23.4	4.3	4	175.76680977130462	0.046488693074474764	0.0005448255830389488	0	0	0	0	0	0	0	0
103	11	108.7	3.9	4	171.53863498362088	0.04267800448389647	0.0005291534072539614	0	0	0	0	0	0	0	0
104	11	106.6	3.7	4	169.12293104482913	0.04704023694476316	0.00046322649679459555	0	0	0	0	0	0	0	0
105	11	100.2	3.8	4	175.95513732624687	0.04156754080930164	0.0005303269466510479	0	0	0	0	0	0	0	0
106	11	24.7	4.2	4	163.0692012306717	0.04160051723410297	0.00048907259400962	0	0	0	0	0	0	0	0
107	12	140.7	3.9	4	107.93417147949269	0.04669898589998901	0.0005288510510439899	0	0	0	0	0	0	0	0
108	12	34.1	4.4	4	113.60297183152255	0.04316581386211525	0.0004548848526223442	0	0	0	0	0	0	0	0
109	11	99.5	3.6	4	155.99900786193498	0.043147063413330494	0.0005009227104429443	0	0	0	0	0	0	0	0
110	12	141.3	4.2	4	114.79202212341534	0.04523738924329388	0.000481997501180858	0	0	0	0	0	0	0	0
111	11	22	4.2	4	147.28615474375263	0.04164475759182307	0.0005199185171282073	0	0	0	0	0	0	0	0
112	11	107.7	4.3	4	155.61219032222448	0.04535855522835204	0.0004964381638087984	0	0	0	0	0	0	0	0
113	11	112.2	3.9	4	146.77817030288782	0.04587730709510799	0.000475460456464793	0	0	0	0	0	0	0	0
114	5	203.7	67.8	6	120.30499574327932	0.02749750548054613	0.002355429746511597	1.03	113.9	3235.5	3078.17	1007.22	1050.94	907.7	2344
115	5	215.3	80.7	6	117.91973303414689	0.030444499084320127	0.002237624372580587	0.94	102.8	3379.57	3575.16	1093.58	1006.92	966.7	2538.7
116	8	105.3	68.5	4	90.55343683762372	0.0415521789447353	0.0005258774680716086	1.04	46.1	0	0	930.03	0	1092.9	0
117	8	102.5	82.9	4	87.10020851214641	0.043270994022337826	0.0005479932215199946	0.96	45.2	0	0	1032.16	0	1042.4	0
118	8	97.1	72.9	4	96.50446523183277	0.042189478001493315	0.0005064792137803606	0.95	45	0	0	1042.31	0	1077.4	0
