Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
28	11	20.4	4.1	4	160.03924531117406	0.044360614987026814	0.0005369772877717474	0	0	0	0	0	0	0	0
29	11	112.4	4.1	4	161.2994167518264	0.04814062080483421	0.00050618178676595	0	0	0	0	0	0	0	0
30	14	145.4	3.7	4	108.36509953178279	0.041503623881455495	0.0004563773859052836	0	0	0	0	0	0	0	0
31	14	38.6	4.4	4	108.22289987498611	0.04940804153299532	0.0004806733397187124	0	0	0	0	0	0	0	0
32	11	102.5	4.2	4	160.7986167530274	0.04195842670038651	0.00046084926306148226	0	0	0	0	0	0	0	0
33	11	22.3	4.3	4	159.72760845395993	0.042747431303798725	0.0004929003004708284	0	0	0	0	0	0	0	0
34	11	20.6	3.6	4	154.17050073763076	0.04371770134928493	0.0005452952089615871	0	0	0	0	0	0	0	0
35	11	107.9	4.1	4	170.2116075435923	0.04292684945568118	0.00047270456396229625	0	0	0	0	0	0	0	0
36	11	103	4.2	4	157.85112874626822	0.043052065451592396	0.0004896655629175747	0	0	0	0	0	0	0	0
37	11	119.4	4.4	4	157.09500211917793	0.04065465927971928	0.0004634490593872576	0	0	0	0	0	0	0	0
38	11	24.2	3.9	4	165.15519097761768	0.04308113332894638	0.0004748611260872796	0	0	0	0	0	0	0	0
39	11	106.6	4.3	4	155.64960368580967	0.04796341925966964	0.0005201386666098523	0	0	0	0	0	0	0	0
40	13	20	4.1	4	108.96529357241029	0.041400630754898075	0.00042614143476866687	0	0	0	0	0	0	0	0
41	12	32.5	4	4	109.50772207889926	0.045988644092198425	0.0005218298104879474	0	0	0	0	0	0	0	0
42	11	21.1	4.3	4	175.3352677817041	0.04556536933929658	0.0004696576617036448	0	0	0	0	0	0	0	0
43	12	33.4	4.3	4	104.66494782493393	0.0432495341467985	0.000503080157743081	0	0	0	0	0	0	0	0
44	12	139.4	4.1	4	100.44609829955462	0.048033066048876985	0.0004694982292887153	0	0	0	0	0	0	0	0
45	11	24.5	3.6	4	159.88508695445384	0.04917365910272604	0.00047240842196368774	0	0	0	0	0	0	0	0
46	12	30	3.8	4	111.13109420518214	0.0477148554173439	0.0005384616209454225	0	0	0	0	0	0	0	0
47	11	21.3	4.1	4	147.90002175486265	0.04655166843059671	0.0005223983008699278	0	0	0	0	0	0	0	0
48	11	100.3	4	4	168.09895755659656	0.045167327164602804	0.0005448366021857352	0	0	0	0	0	0	0	0
49	13	148.3	3.8	4	99.24539583936674	0.04171248863686998	0.0004086368696714568	0	0	0	0	0	0	0	0
50	11	106.3	4.3	4	167.82739968581367	0.04402937357452408	0.000468986123908472	0	0	0	0	0	0	0	0
51	11	108.6	4.3	4	161.93962731564545	0.04339562592751035	0.0005096220053201945	0	0	0	0	0	0	0	0
52	13	21	3.7	4	109.9377292610668	0.04293731305417453	0.0004511706661447262	0	0	0	0	0	0	0	0
53	2	232.1	73.3	6	125.46628880165339	0.029004756786209653	0.00254278267582548	222.14	103.6	2052.75	0	0	2197.9	0	2745.6
54	2	198.5	81.4	6	108.7878488714124	0.030419494821148987	0.002395097678324639	209.35	113.2	2163.47	0	0	2589	0	2732.9
