Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
23	13	134.5	3.6	4	107.07525186488019	0.04813043271943948	0.0004416943199805079	0	0	0	0	0	0	0	0
24	11	106.5	3.8	4	170.27395524550244	0.04406006486850927	0.00047935157207837234	0	0	0	0	0	0	0	0
25	11	23.1	3.8	4	172.38436262722217	0.0446709438114489	0.000549138240171162	0	0	0	0	0	0	0	0
26	13	143.7	4.1	4	98.91708697806162	0.048510877497023056	0.00040533705234887044	0	0	0	0	0	0	0	0
27	13	157.3	3.8	4	111.42616821046514	0.041545751300998225	0.0004565252093852956	0	0	0	0	0	0	0	0
28	11	102.6	3.9	4	154.37005215313934	0.04550159746627329	0.0005273130841466383	0	0	0	0	0	0	0	0
29	11	120.1	4.2	4	156.20917781581804	0.049430990207792604	0.0005378486276464644	0	0	0	0	0	0	0	0
30	14	142.3	4	4	113.16654574831557	0.04234707542267592	0.0004615324682434574	0	0	0	0	0	0	0	0
31	14	139.7	4.2	4	116.21593145080487	0.04470851411835736	0.0005327273990090858	0	0	0	0	0	0	0	0
32	11	21.5	3.9	4	150.19218132466182	0.048368920240437416	0.0005033552442029061	0	0	0	0	0	0	0	0
33	11	21.8	4.4	4	157.94874330962688	0.041390797065037885	0.0005259038762902571	0	0	0	0	0	0	0	0
34	11	21.5	4.3	4	157.79811829994605	0.04179527349520862	0.0004992189661062017	0	0	0	0	0	0	0	0
35	11	20.9	3.9	4	164.3916434165533	0.04276366055003773	0.0005399161781166539	0	0	0	0	0	0	0	0
36	11	99.9	3.7	4	173.5635879208051	0.045055645718103665	0.0004918850942473929	0	0	0	0	0	0	0	0
37	11	117	3.7	4	148.5714487309722	0.04056848401744933	0.0004607186145852199	0	0	0	0	0	0	0	0
38	11	101.2	4	4	144.03718876371988	0.045865516847655136	0.0005437254382984515	0	0	0	0	0	0	0	0
39	11	105.8	4	4	159.9245165566631	0.048455398432058976	0.00046894215470358173	0	0	0	0	0	0	0	0
40	13	24.1	3.7	4	110.35437127192915	0.04808423142184961	0.0004498514966275074	0	0	0	0	0	0	0	0
41	12	30.4	4.2	4	99.63963600726801	0.04466581014612536	0.00050316216695992	0	0	0	0	0	0	0	0
42	11	23.2	3.8	4	158.58003525131858	0.041229928571185695	0.0005221396603856253	0	0	0	0	0	0	0	0
43	12	138.6	4.1	4	99.16627091552239	0.041796284086969726	0.000522575446116128	0	0	0	0	0	0	0	0
44	12	129.9	3.7	4	101.83360506471148	0.0412576541259061	0.0004621974597155248	0	0	0	0	0	0	0	0
45	11	118.4	4.3	4	153.84367535014388	0.042747466829490634	0.0004720677268418904	0	0	0	0	0	0	0	0
46	12	32.6	3.9	4	104.92787596438129	0.04097834095072063	0.0005396245181218161	0	0	0	0	0	0	0	0
47	11	113.2	3.8	4	170.21568924172283	0.04515359070600135	0.00047350470628597174	0	0	0	0	0	0	0	0
48	11	106	4.2	4	160.05952369183464	0.046404570993328294	0.0004659875948263723	0	0	0	0	0	0	0	0
49	13	139.1	4.4	4	103.39886281882838	0.04740539402079864	0.00041546291885869666	0	0	0	0	0	0	0	0
50	11	118.3	3.8	4	147.5944533713692	0.04801970758554224	0.00048590059987301795	0	0	0	0	0	0	0	0
51	11	23.2	4.1	4	156.144810918052	0.04696384068374184	0.00046926801495073353	0	0	0	0	0	0	0	0
52	13	145.9	3.8	4	98.5431768485506	0.04798535483646606	0.0004180327293177086	0	0	0	0	0	0	0	0
53	1	229	81.2	6	112.67159113485457	0.027681591218344164	0.0024148088913703305	197.32	106.2	2528.3	0	0	2632.07	0	2727.1
54	1	219.8	75.6	6	108.02057545400307	0.03156457725985131	0.002384419363073017	206.16	107.7	2366.11	0	0	2204.16	0	2533.4
