Unit No	"Type (1,11)"	Weight(ton)	Len(ft)	Axles(n)	aRes	bRes	cRes	eInit(Mwh)	teMax (kips)	ptMax (kw)	catMax (kw)	batMax (kw)	auxMax (kw)	rbMax (kw)	dbMax (kw)
16	12	150.8	4	4	96.30609630210293	0.04736222783980205	0.00047223284084012095	0	0	0	0	0	0	0	0
17	11	23.8	4.1	4	169.42571177443625	0.04613779138308787	0.0005259647040777073	0	0	0	0	0	0	0	0
18	12	152.3	3.6	4	105.52140266976394	0.041009581036698745	0.0005466598698043151	0	0	0	0	0	0	0	0
19	11	110.6	3.6	4	150.93186941785427	0.041920018378391155	0.0005477154576160903	0	0	0	0	0	0	0	0
20	11	22.3	4	4	152.0217398265542	0.04296155272947652	0.0004546561323997388	0	0	0	0	0	0	0	0
21	11	114.6	3.9	4	151.6904083615628	0.04858779746848253	0.0005031988917145799	0	0	0	0	0	0	0	0
22	11	21.4	4.3	4	151.92644478234928	0.049251503672015286	0.00045549408338154003	0	0	0	0	0	0	0	0
23	13	20.9	4	4	94.8392677896278	0.04282873897899625	0.0004528311100869148	0	0	0	0	0	0	0	0
24	11	118	3.8	4	151.3298823735986	0.042851420362950914	0.0005476288639637202	0	0	0	0	0	0	0	0
25	11	20.6	3.7	4	175.62727790365506	0.04710068262344018	0.00047695073011017443	0	0	0	0	0	0	0	0
26	13	23	4.2	4	95.29631106990709	0.040794451993566634	0.00041982060357393	0	0	0	0	0	0	0	0
27	13	128.8	4.2	4	115.0131200234985	0.04343335610709693	0.00046011652239041543	0	0	0	0	0	0	0	0
28	11	101.8	4.2	4	166.6195428064576	0.0486563579250674	0.0004891820417772737	0	0	0	0	0	0	0	0
29	11	22.5	4.4	4	157.4620952898763	0.04460639677538397	0.0005122266770445134	0	0	0	0	0	0	0	0
30	14	137.3	4	4	113.00845822270078	0.044939337811659714	0.0005302370390053952	0	0	0	0	0	0	0	0
31	14	144.9	3.9	4	119.55706844589218	0.0444491177824953	0.0004914692366519069	0	0	0	0	0	0	0	0
32	11	120.7	3.8	4	156.015399649001	0.04223123687360945	0.0005058550178373886	0	0	0	0	0	0	0	0
33	11	106.1	4	4	159.38471664754266	0.041235139802584454	0.00048480005984710396	0	0	0	0	0	0	0	0
34	11	118.9	3.7	4	173.56168006466146	0.042912274845803317	0.0005343106616986806	0	0	0	0	0	0	0	0
35	11	99.8	3.9	4	147.8740917651926	0.042795674408082074	0.00047512156135315846	0	0	0	0	0	0	0	0
36	11	118	4.2	4	148.6278380510995	0.041694871290510756	0.0005457317521434848	0	0	0	0	0	0	0	0
37	11	22	3.7	4	174.42895194641056	0.048694148629828904	0.0005321758319543675	0	0	0	0	0	0	0	0
38	11	100.8	4.3	4	170.13534203594676	0.040585543321878	0.000529352599215084	0	0	0	0	0	0	0	0
39	11	99	4.3	4	169.63253183925715	0.0413242951297146	0.0005232563820774644	0	0	0	0	0	0	0	0
40	13	151.3	4	4	109.54597253914577	0.042132672062730164	0.0004330205439024683	0	0	0	0	0	0	0	0
41	12	149.9	4.2	4	105.16674689304679	0.04260895367050383	0.0005243308712146978	0	0	0	0	0	0	0	0
42	11	101.6	4.4	4	157.75377998974366	0.0420426279408291	0.0005372822088705369	0	0	0	0	0	0	0	0
43	12	133.9	3.9	4	97.39855962657565	0.041725134333012906	0.0004655298783329406	0	0	0	0	0	0	0	0
44	12	141.3	3.7	4	101.35910938050394	0.04715956729625558	0.0005001178507218982	0	0	0	0	0	0	0	0
45	11	24.1	3.8	4	149.09640964346372	0.04715183348477282	0.0005458879033337673	0	0	0	0	0	0	0	0
46	12	35.7	4.3	4	97.52455027281046	0.049321321257733225	0.0004945081401360114	0	0	0	0	0	0	0	0
47	11	111	4.1	4	149.47856586561596	0.04784606182546103	0.0005467747035484812	0	0	0	0	0	0	0	0
48	11	99.7	4.2	4	175.67666983507522	0.047046743505144664	0.0004859915806296555	0	0	0	0	0	0	0	0
49	13	22.1	4	4	109.34610912711463	0.04412689909784989	0.0004618701317481653	0	0	0	0	0	0	0	0
50	11	118.8	4.2	4	171.56366799227357	0.048098856975622176	0.000453388884204863	0	0	0	0	0	0	0	0
51	11	105.2	4.4	4	148.84868322973946	0.04352682678264063	0.0004937382874381457	0	0	0	0	0	0	0	0
52	13	146.7	3.8	4	96.519594008246	0.04470214521258939	0.0004537286216947249	0	0	0	0	0	0	0	0
53	13	153.2	3.7	4	109.78855579075783	0.040545589284580234	0.0004514094061643797	0	0	0	0	0	0	0	0
54	11	23.3	4	4	144.7718890299669	0.04667745502123149	0.0005300183043567176	0	0	0	0	0	0	0	0
55	11	22.9	4.3	4	158.87028317397895	0.048585335443641686	0.0005390425676595417	0	0	0	0	0	0	0	0
56	3	223.3	74	6	129.56822610756845	0.027326506467934712	0.0022596814604271894	0.98	112.5	3209.17	3553.95	952.08	901.49	2509.9	2562.9
57	3	218.2	68.6	6	109.57914626567182	0.030004847192965246	0.002227890462467395	0.98	104.2	3397.47	3002.08	980.87	1029.29	2589.3	2568.4
58	7	102.4	82.7	4	86.95959621159912	0.0446882007000768	0.0005271125486761883	1.05	54.7	0	0	1060.04	0	1096.1	0
59	7	102.5	74.4	4	88.51890969779055	0.04151543555069451	0.0005134473381112351	1.07	53.6	0	0	950.23	0	1093.2	0
