252	9103.812	5880.918
253	4544.717	5236.705
254	   0.000	   0.000
255	  58.264	   0.000
256	   0.000	   0.000
257	   0.000	   0.000
258	1541.335	1591.616
259	1008.042	5614.902
260	   0.000	   0.000
261	2841.147	1842.153
262	 372.970	2587.934
263	2889.303	1183.149
264	   0.000	   0.000
265	15588.402	5605.858
266	   0.000	   0.000
267	   0.003	  14.814
268	   0.000	   0.000
269	   0.000	   0.000
270	 480.848	 108.922
271	   0.000	   0.000
272	8513.556	5206.614
273	4950.018	1652.616
274	 736.237	2398.037
275	4687.346	1635.485
276	2289.308	 899.248
277	   0.000	   0.000
278	2739.239	1268.491
279	7280.364	5931.561
280	2398.037	 736.237
281	1343.975	3597.835
282	 103.057	   0.000
283	   0.000	   0.000
284	1443.881	2048.132
285	2447.354	3607.400
286	2447.354	3607.400
287	4845.392	4343.637
288	1978.034	 897.823
289	1635.485	4687.346
290	 736.237	2398.037
291	 532.254	 341.201
292	1343.975	3597.835
293	1174.277	2379.201
294	 964.089	 309.968
295	   0.000	   0.000
296	   0.000	   0.000
297	   0.000	   0.000
298	4163.785	4057.281
299	   0.000	   0.000
300	3078.025	7594.160
301	   0.000	   0.000
302	   0.000	   0.000
303	   0.000	   0.000
304	   0.000	2506.551
305	   0.000	1290.863
306	   0.000	   0.000
307	 307.906	 438.636
308	   0.000	   0.000
309	15588.402	5605.858
310	4348.827	7158.809
311	2921.345	3948.601
312	   0.000	   0.000
313	2289.308	 899.248
314	1978.034	 897.823
315	2572.170	2515.946
316	4057.281	4163.785
317	  58.264	   0.000
318	  58.264	   0.000
319	   0.000	   0.000
320	   0.000	   0.000
321	   0.000	   0.000
322	   0.000	   0.000
323	   0.000	   0.000
324	   0.000	   0.000
325	   0.000	   0.000
326	 348.207	 102.413
327	3078.025	7594.160
328	3368.161	1263.126
329	   0.000	   0.000
330	   0.000	   0.000
331	 348.207	 102.413
332	5584.128	3418.817
333	7334.173	9527.871
334	   0.000	1215.689
335	   0.000	   0.000
336	 375.247	1441.088
337	2510.523	3702.322
338	   0.000	   0.000
339	   0.000	   0.000
340	4687.346	1635.485
341	   0.000	   0.000
342	13000.472	5232.888
343	15588.402	5605.858
344	   0.000	   0.000
345	1136.694	 654.148
346	   0.000	   0.000
347	1443.881	2048.132
348	1565.935	 305.156
349	3597.835	1343.975
350	   0.000	   0.000
351	2506.551	   0.000
352	5658.053	9981.745
353	 426.038	  55.335
354	   0.000	   0.000
355	   0.000	   0.000
356	   0.000	   0.000
357	   0.000	   0.000
358	   0.000	   0.000
359	 964.089	 309.968
360	   0.000	   0.000
361	2889.303	1160.326
362	4108.675	1408.941
363	   0.000	   0.000
364	 567.839	2920.841
365	2889.303	1183.149
366	1160.326	2889.303
367	2889.303	1183.149
368	   4.136	   0.671
369	   0.000	   0.000
370	   0.000	   0.000
371	   0.000	   0.000
372	   0.000	1215.689
373	   0.000	   0.000
374	2889.303	1183.149
375	   0.000	   0.000
376	   0.000	   0.000
377	   0.000	   0.000
378	4163.785	4057.281
379	   0.000	   0.000
380	1977.645	 791.699
381	 928.181	1538.412
382	   0.000	   0.000
383	   0.000	   0.000
384	   0.000	   0.000
385	   0.000	   0.000
386	   0.000	   0.000
387	8081.890	9012.837
388	1080.538	1761.082
389	   0.000	   0.000
390	   0.000	   0.000
391	   0.000	   0.000
392	   0.000	   0.000
393	   0.000	   0.000
394	   0.000	   0.000
395	   0.000	   0.000
396	   0.000	   0.000
397	 249.643	 319.179
398	   0.000	   0.000
399	 305.156	1565.935
400	 341.201	 473.990
401	   0.000	   0.000
402	3267.494	1972.031
403	   0.000	   0.000
404	   0.000	   0.000
405	   0.000	   0.000
406	   0.000	   0.000
407	   0.000	   0.000
408	   0.000	   0.000
409	   0.000	   0.000
410	   0.000	   0.000
411	   0.000	   0.000
412	   0.000	   0.000
413	   0.000	   0.000
414	   0.000	   0.000
415	   0.000	   0.000
416	   0.000	   0.000
417	   0.000	   0.000
418	   0.000	   0.000
419	   0.000	   0.000
420	   0.000	   0.000
421	2155.411	3399.382
422	   0.000	   0.000
423	   0.000	   0.000
424	   0.000	   0.000
425	   0.000	   0.000
426	1846.319	1366.817
427	   0.000	   0.000
428	   0.000	   0.000
429	   0.000	   0.000
430	   0.000	   0.000
431	   0.000	   0.000
432	   0.000	   0.000
433	   0.000	   0.000
434	   0.000	   0.000
435	 257.246	 328.899
436	   0.000	   0.000
437	   0.000	2506.551
438	   0.000	   0.000
439	   0.000	   0.000
440	   0.000	1322.136
441	   0.000	   0.000
442	   0.000	   0.000
443	1421.396	3753.582
444	3753.582	1479.661
445	 257.160	 146.077
446	  95.526	 240.510
447	2775.266	2408.536
448	   0.000	   0.000
449	   0.000	  42.131
450	   0.000	  36.995
451	1152.506	   0.000
452	   0.000	1152.506
453	6735.932	1299.447
454	   0.000	   0.000
455	3364.212	 590.862
456	   0.000	   0.000
457	2136.180	2461.439
458	5109.724	4363.997
459	5236.705	4544.717
460	2461.439	2136.180
461	   0.000	   0.000
462	   0.000	   0.000
463	5880.918	9103.812
464	   0.000	   0.000
465	4027.728	2921.345
466	4027.728	2921.345
467	   0.000	   0.000
468	   0.000	   0.000
469	   0.000	   0.000
470	   0.000	   0.000
471	   0.000	   0.000
472	   0.000	   0.000
473	7749.054	3592.334
474	3269.296	 347.867
475	   0.000	   0.000
476	   0.000	   0.000
477	   0.000	   0.000
478	   0.000	   0.000
479	   0.000	   0.000
480	   0.000	   0.000
481	   0.000	   0.000
482	   0.000	   0.000
483	   0.000	   0.000
484	   0.000	   0.000
485	   0.000	   0.000
486	   0.000	   0.000
487	  79.126	   0.000
488	   0.000	   0.000
489	6735.932	2451.953
490	 257.160	 188.208
491	   0.000	   0.000
492	   0.000	   0.000
493	6735.932	2451.953
494	9829.519	11946.030
495	8465.234	7711.269
496	   0.000	   0.000
497	   0.000	   0.000
498	 126.981	 180.721
499	   0.000	   0.000
500	   0.000	   0.000
501	   0.000	   0.000
502	4027.728	2921.345
503	3753.582	1479.661
504	   0.000	   0.000
505	   0.000	   0.000
506	   0.000	   0.000
507	   0.000	   0.000
508	   0.000	   0.000
509	   0.000	   0.000
510	4540.919	3468.418
511	   0.000	   0.000
512	7798.305	4332.442
513	   0.000	   0.000
514	 204.827	2710.173
515	   0.000	   0.000
516	   0.000	   0.000
517	 154.980	 671.702
518	   0.000	   0.000
519	 234.935	  22.457
520	4826.234	3295.033
521	4705.022	2875.884
522	 100.711	 436.493
523	   0.000	   0.000
524	   0.000	   0.000
525	1026.952	1985.626
526	   0.000	   0.000
527	   0.000	   0.000
528	   0.000	   0.000
529	   0.000	   0.000
530	 469.870	  44.913
531	 234.935	  22.457
532	   0.000	   0.000
533	   0.000	   0.000
534	   0.000	   0.000
535	   0.000	   0.000
536	   0.000	   0.000
537	   0.000	   0.000
538	   0.000	   0.000
539	   0.000	   0.000
540	   0.000	   0.000
541	   0.000	   0.000
542	 200.420	 868.642
543	5697.919	  56.758
544	2398.802	 165.476
545	2398.802	 165.476
546	   0.000	   0.000
547	   0.000	   0.000
548	   0.000	   0.000
549	1933.822	   8.416
550	4332.442	7798.305
551	 419.488	1239.726
552	 223.358	 657.010
553	 419.488	1239.726
554	4505.538	3003.771
555	16721.830	4314.369
556	   0.000	   0.000
557	6590.066	9652.469
558	 196.130	 582.716
559	6590.066	9652.469
560	 761.604	 239.419
561	  45.304	 473.963
562	   0.000	   0.000
563	3468.418	4540.919
564	   0.000	   0.000
565	2287.218	 141.709
566	   0.000	   0.000
567	1000.159	1933.822
568	   0.000	   0.000
569	   0.000	   0.000
570	4997.392	 346.536
571	   0.000	   0.000
572	4158.246	2150.615
573	   0.000	   0.000
574	   0.000	   0.000
575	7798.305	4332.442
576	   0.000	   0.000
577	8003.815	6704.473
578	   0.000	   0.000
579	5103.343	1368.134
580	   0.000	   0.000
581	3682.893	4821.713
582	 134.550	 545.092
583	   0.000	   0.000
584	 542.492	 146.051
585	   0.000	   0.000
586	8791.070	4639.930
587	 119.067	  27.337
588	3393.855	4926.701
589	2224.424	1150.457
590	7416.521	2710.330
591	   0.000	   0.000
592	4135.132	 431.348
593	   0.000	   0.000
594	   0.000	   0.000
595	   0.000	   0.000
596	 593.581	 159.805
597	   0.000	   0.000
598	 864.218	 150.495
599	  45.304	 473.963
600	3626.657	2014.833
601	 627.503	 264.016
602	   0.000	   0.000
603	 349.644	3351.874
604	3351.874	 349.644
605	   0.000	   0.000
606	   0.000	   0.000
607	   0.000	   0.000
608	 473.963	  45.304
609	7798.305	4332.442
610	1114.945	 257.249
611	   0.000	   0.000
612	   0.000	   0.000
613	2172.621	1123.664
614	1080.684	2089.519
615	1069.931	2068.728
616	  22.848	 239.028
617	  22.848	 239.028
618	3295.033	4826.234
619	 542.492	 146.051
620	   0.000	   0.000
621	   0.000	   0.000
622	 156.538	 678.452
623	 582.716	 196.130
624	   0.000	   0.000
625	   0.000	   0.000
626	   0.000	   0.000
627	 101.878	1323.638
628	1734.253	 203.756
629	9758.766	9137.142
630	6590.066	9652.469
631	   0.000	   0.000
632	   0.000	   0.000
633	   0.000	   0.000
634	   0.000	   0.000
635	   0.000	   0.000
636	   0.000	   0.000
637	1985.626	1026.952
638	   0.000	   0.000
639	   0.000	   0.000
640	   0.000	   0.000
641	   0.000	   0.000
642	   0.000	   0.000
643	   0.000	   0.000
644	2317.610	4171.649
645	 311.143	2622.625
646	   0.000	   0.000
647	   0.000	   0.000
648	6704.473	8003.815
649	4332.443	7798.305
650	8791.070	4660.007
651	8791.060	4659.983
652	6704.473	8001.759
653	   0.000	   0.000
654	1786.647	 412.229
655	   0.000	   0.000
656	  45.304	 473.963
657	   0.000	   0.000
658	   0.000	   0.000
659	9584.950	4744.671
660	   0.000	   0.000
661	 473.963	  45.304
662	6704.473	8003.815
663	   0.000	   0.000
664	   0.000	   0.000
665	 390.127	 752.224
666	   0.011	   0.024
667	4821.185	5755.537
668	   0.000	   7.341
669	  84.688	 793.890
670	 251.890	1137.562
671	  84.688	 793.890
672	4997.392	 346.536
673	 821.227	 203.756
674	   0.000	   0.000
675	8791.060	4659.983
676	7798.305	4332.442
677	   0.000	   0.000
678	 857.887	  46.663
679	1786.647	 412.229
680	 412.229	1786.647
681	 780.992	7487.006
682	   0.000	   0.000
683	   0.000	   0.000
684	 589.644	5628.617
685	   0.000	   0.000
686	   0.000	   0.000
687	7798.305	4332.442
688	   0.000	   0.000
689	9584.950	4744.671
690	4158.246	2150.615
691	2598.590	 181.060
692	7151.311	9362.634
693	   7.341	   0.000
694	4158.246	2150.615
695	   0.000	   0.000
696	6590.066	9652.469
697	   0.000	   0.000
698	7151.311	9362.634
699	7151.311	9362.634
700	6648.134	10203.763
701	   0.000	   0.000
702	   0.000	   0.000
703	4781.382	 657.492
704	1136.073	 305.856
705	   0.000	   0.000
706	   0.000	   0.000
707	   0.000	   0.000
708	6590.066	9652.469
709	 333.386	1106.026
710	   0.000	   0.000
711	6648.134	10203.763
712	8272.268	4377.747
713	6590.066	9652.469
714	   0.000	   0.000
715	10249.067	7122.098
716	   0.000	   0.000
717	7487.006	 780.992
718	   7.341	   0.000
719	   0.000	   0.000
720	   0.000	   0.000
721	   0.000	   0.000
722	   0.000	   0.000
723	   0.000	   0.000
724	   0.000	   0.000
725	   0.000	   0.000
726	   0.000	   0.000
727	 301.131	1305.135
728	   0.000	   0.000
729	   0.000	   0.000
730	   0.000	   0.000
731	   0.000	   0.000
732	 146.534	 726.297
733	 412.229	1786.647
734	   0.000	   0.000
735	   0.000	   0.000
736	   0.000	   0.000
737	   0.000	   0.000
738	   0.000	   0.000
739	   0.000	   0.000
740	 410.614	 101.878
741	   0.000	   0.000
742	   0.000	   0.000
743	   0.000	   0.000
744	1789.959	2122.740
745	4158.246	2150.615
746	   0.000	   0.000
747	   0.000	 913.025
748	   0.000	   0.000
749	4914.514	5881.072
750	 589.644	5626.561
751	4997.392	 346.536
752	1358.817	 446.836
753	4781.382	 657.492
754	   0.000	   0.000
755	 293.730	1646.132
756	   0.000	   0.000
757	   0.000	   0.000
758	   0.000	   0.000
759	4332.443	7798.305
760	 144.040	 637.265
761	6590.066	9652.469
762	2248.275	1883.289
763	  45.304	 473.963
764	 111.098	 481.512
765	   0.000	   0.000
766	7122.098	10249.067
767	2330.125	3607.092
768	   0.000	   0.000
769	 419.499	1239.751
770	 419.488	1239.726
771	2150.615	4158.246
772	   0.000	   0.000
773	7487.006	 780.992
774	 780.992	7487.006
775	   0.000	   0.000
776	12268.382	1438.483
777	1136.073	 305.856
778	   0.000	   0.000
779	   0.000	   0.000
780	   0.000	   0.000
781	   0.000	   0.000
782	7798.305	4332.442
783	7798.305	4332.442
784	 473.963	  45.304
785	  41.840	 508.570
786	   0.000	   0.000
787	   0.000	   0.000
788	   0.000	   0.000
789	   0.000	   0.000
790	  45.304	 473.963
791	 761.604	 239.419
792	5344.117	 113.498
793	4781.382	 657.492
794	4158.246	2150.615
795	4158.246	2150.615
796	4158.246	1158.873
797	   0.000	   0.000
798	5930.431	1452.712
799	6590.066	9652.469
800	  45.304	 473.963
801	 488.260	 138.024
802	6648.134	10203.763
803	1789.959	2120.685
804	   0.000	   0.000
805	12016.798	1438.483
806	  20.077	   0.000
807	   0.000	   0.000
808	   0.000	   0.000
809	   0.000	   0.000
810	   0.000	   0.000
811	   0.000	   0.000
812	   0.000	   0.000
813	9900.476	11424.359
814	   0.000	   0.000
815	   4.093	   0.391
816	  45.304	 473.963
817	   0.000	   0.000
818	   0.000	   0.000
819	 780.992	7487.006
820	  84.688	 793.890
821	   0.000	   0.000
822	   0.000	   0.000
823	   0.000	   0.000
824	 239.419	 761.604
825	3254.278	5277.059
826	   0.000	   0.000
827	   0.000	   0.000
828	8791.070	4639.930
829	9210.558	5879.656
830	  45.304	 473.963
831	 311.518	1350.154
832	 410.614	 101.878
833	   0.000	   0.000
834	   0.000	   0.000
835	   0.000	   0.000
836	   0.000	   0.000
837	   0.000	   0.000
838	 273.344	 101.395
839	   0.000	   0.000
840	   0.000	   0.000
841	   0.000	   0.000
842	   0.000	   0.000
843	   0.000	   0.000
844	   0.024	   0.011
845	   0.000	   0.000
846	   0.000	   0.000
847	  20.077	   0.000
848	1239.751	 419.499
849	   0.000	   0.000
850	 111.098	 481.512
851	   0.000	   0.000
852	3196.211	4725.767
853	   0.000	   0.000
854	   0.000	   0.000
855	   0.000	   0.000
856	   0.000	   0.000
857	   0.000	   0.000
858	14116.049	11960.485
859	   0.000	   0.000
860	10073.007	4750.807
861	   0.000	   0.000
862	3779.662	7297.661
863	3461.383	6677.988
864	3093.505	15154.723
865	   0.000	   0.000
866	1647.150	8069.196
867	3610.153	17500.719
868	  47.661	 480.470
869	4072.874	7239.506
870	   0.000	   0.000
871	   0.000	   0.000
872	3093.505	15154.724
873	3118.283	1314.083
874	   0.000	   0.000
875	   0.000	   0.000
876	 509.804	1759.821
877	1922.241	9274.749
878	3118.820	6191.978
879	1647.150	8069.196
880	   0.000	   0.000
881	   0.000	   0.000
882	   0.000	   0.000
883	2168.621	3892.616
884	   0.000	   0.000
885	10073.007	4750.807
886	   0.000	   0.000
887	3461.383	6904.376
888	1904.252	3346.894
889	   0.000	   0.000
890	   0.000	   0.000
891	   0.000	   0.000
892	6775.108	3412.533
893	   0.000	   0.000
894	1358.462	 804.278
895	3118.283	1314.083
896	   0.000	   0.000
897	1302.229	 742.442
898	   0.000	   0.000
899	   0.000	   0.000
900	2045.504	10004.337
901	   0.000	   0.000
902	6191.978	3118.820
903	   0.000	   0.000
904	3069.972	6289.095
905	 254.632	  25.259
906	   0.000	   0.000
907	   0.000	   0.000
908	   0.000	   0.000
909	3021.210	5998.188
910	   0.000	   0.000
911	3021.210	5998.188
912	   0.000	   0.000
913	3069.971	6062.705
914	3271.941	4867.931
915	   0.000	   0.000
916	   0.000	   0.000
917	   0.000	   0.000
918	3510.144	6968.898
919	   0.000	   0.000
920	   0.000	   0.000
921	   0.000	   0.000
922	   0.000	   0.000
923	3069.971	6062.705
924	   0.000	   0.000
925	   0.000	   0.000
926	   0.000	   0.000
927	   0.000	   0.000
928	   0.000	   0.000
929	3897.736	18379.008
930	   0.000	   0.000
931	1211.420	5833.574
932	   0.000	   0.000
933	   0.000	   0.000
934	 225.838	  22.403
935	1446.355	7085.525
936	   0.000	   0.000
937	1058.534	5202.149
938	   0.000	   0.000
939	   0.000	   0.000
940	   0.000	   0.000
941	   0.000	   0.000
942	   0.000	   0.000
943	   0.000	   0.000
944	   0.000	   0.000
945	1314.083	3118.283
946	 986.970	4802.188
947	   0.000	   0.000
948	8067.871	11947.426
949	15706.153	3172.742
950	1199.366	5833.575
951	2398.733	11667.147
952	   0.000	   0.000
953	4802.188	 986.970
954	   0.000	   0.000
955	   0.000	   0.000
956	   0.000	   0.000
957	3118.283	1314.083
958	3897.736	18379.008
959	14116.049	11960.485
960	   0.000	   0.000
961	10073.007	4750.807
962	3897.736	18379.008
963	   0.000	   0.000
964	  47.661	 480.470
965	1446.355	7085.524
966	3610.153	17500.721
967	6531.356	12967.084
968	   0.000	   0.000
969	2637.813	1546.720
970	1687.911	8225.967
971	   0.000	   0.000
972	   0.000	   0.000
973	   0.000	   0.000
974	   0.000	   0.000
975	   0.000	   0.000
976	6531.356	12967.083
977	 138.501	 610.696
978	3093.505	15154.724
979	3093.505	15154.723
980	3271.941	4867.931
981	   0.000	   0.000
982	10073.007	4750.807
983	3271.941	4867.931
984	 738.319	3481.057
985	   0.000	   0.000
986	15154.723	3093.505
987	   0.000	   0.000
988	2355.187	11673.662
989	 437.412	1794.564
990	   0.000	   0.000
991	   0.000	   0.000
992	7297.661	3779.662
993	12967.083	6531.356
994	   0.000	   0.000
995	   0.000	   0.000
996	   0.000	   0.000
997	4750.807	10073.007
998	   0.000	   0.000
999	   0.000	   0.000
1000	   0.000	   0.000
1001	   0.000	   0.000
1002	  22.403	 225.838
1003	6531.356	12967.084
1004	   0.000	   0.000
1005	   0.000	   0.000
1006	   0.000	   0.000
1007	 392.447	 779.149
1008	6138.908	12187.935
1009	2410.787	11667.147
1010	2045.504	10004.337
1011	   0.000	   0.000
1012	1199.366	5833.574
1013	1048.001	5150.386
1014	5833.574	1199.366
1015	   0.000	   0.000
1016	   0.000	   0.000
1017	   0.000	   0.000
1018	   0.000	   0.000
1019	   0.000	   0.000
1020	   0.000	   0.000
1021	   0.000	   0.000
1022	   0.000	   0.000
1023	1012.284	 542.369
1024	   0.000	   0.000
1025	 386.697	1121.234
1026	 465.203	2368.713
1027	   0.000	   0.000
1028	   0.000	   0.000
1029	1411.701	2190.914
1030	   0.000	   0.000
1031	 158.503	 785.784
1032	1196.200	 234.927
1033	   0.000	   0.000
1034	   0.000	   0.000
1035	   0.000	   0.000
1036	   0.000	   0.000
1037	3520.263	2555.614
1038	   0.000	   0.000
1039	   0.000	   0.000
1040	   0.000	   0.000
1041	   0.000	   0.000
1042	   0.000	   0.000
1043	   0.000	   0.000
1044	   0.000	   0.000
1045	   0.000	   0.000
1046	   0.000	   0.000
1047	   0.000	   0.000
1048	   0.000	   0.000
1049	   0.000	   0.000
1050	   0.000	   0.000
1051	   0.000	   0.000
1052	   0.000	   0.000
1053	4355.289	5408.962
1054	 107.773	 607.835
1055	   0.000	   0.000
1056	   0.000	   0.000
1057	  16.660	 140.789
1058	   0.000	   0.000
1059	   0.000	   0.000
1060	   0.000	   0.000
1061	   0.000	   0.000
1062	 714.744	3516.627
1063	   0.000	   0.000
1064	 605.604	 136.079
1065	   0.000	   0.000
1066	1774.719	11040.381
1067	   0.000	   0.000
1068	 726.254	2095.989
1069	   0.000	   0.000
1070	   0.000	   0.000
1071	   0.000	   0.000
1072	   0.000	 302.398
1073	   0.000	   0.000
1074	3247.610	8191.032
1075	   4.027	  78.146
1076	   0.000	   0.000
1077	   0.000	   0.000
1078	   0.000	   0.000
1079	5442.688	4054.510
1080	 973.548	  98.322
1081	   0.000	   0.000
1082	 936.846	3494.138
1083	   0.000	   0.000
1084	5825.123	5877.693
1085	   0.000	   0.000
1086	   0.000	   0.000
1087	  98.322	 973.548
1088	   0.000	   0.000
1089	 522.106	2661.366
1090	1294.624	 299.032
1091	   0.000	   0.000
1092	   0.000	   0.000
1093	   0.000	   0.000
1094	 863.135	3645.698
1095	   0.000	   0.000
1096	   0.000	   0.000
1097	1693.506	1813.847
1098	1230.495	3375.466
1099	  37.588	 152.706
1100	   0.000	   0.000
1101	   0.000	   0.000
1102	 726.254	2095.989
1103	   0.000	   0.000
1104	   0.000	   0.000
1105	   0.000	   0.000
1106	1341.289	 542.073
1107	5731.315	16701.447
1108	   0.000	   0.000
1109	   0.000	   0.000
1110	   0.000	   0.000
1111	 592.410	2394.842
1112	  51.881	5312.284
1113	  31.478	   6.348
1114	1543.879	 501.056
1115	  24.012	 135.794
1116	   0.000	   0.000
1117	   0.000	   0.000
1118	  36.647	   4.285
1119	   0.000	   0.000
1120	   0.000	   0.000
1121	   0.000	   0.000
1122	   0.000	   0.000
1123	   0.000	   0.000
1124	   0.000	   0.000
1125	  17.045	   0.000
1126	 565.139	1017.600
1127	5442.688	4054.510
1128	   0.000	   0.000
1129	   0.000	   0.000
1130	   0.000	   0.000
1131	3271.941	4867.931
1132	   0.000	   0.000
1133	   0.000	   0.000
1134	   0.000	   0.000
1135	 691.813	3138.590
1136	   0.000	   0.000
1137	1502.157	 501.056
1138	 754.370	 152.166
1139	  70.320	 474.568
1140	   0.000	   0.000
1141	   0.000	   0.000
1142	3271.941	4867.931
1143	 305.437	 107.773
1144	   0.000	   0.000
1145	   0.000	   0.000
1146	   0.000	   0.000
1147	   0.000	   0.000
1148	1470.119	1446.702
1149	   0.000	   0.000
1150	6860.766	8953.166
1151	   0.000	   0.000
1152	   0.000	   0.000
1153	   0.000	   0.000
